ID,Class
117828,normal
117829,smurf
117830,smurf
117831,neptune
117832,normal
117833,normal
117834,neptune
117835,smurf
117836,normal
117837,smurf
117838,smurf
117839,smurf
117840,normal
117841,normal
117842,smurf
117843,normal
117844,normal
117845,smurf
117846,smurf
117847,smurf
117848,normal
117849,neptune
117850,smurf
117851,smurf
117852,smurf
117853,normal
117854,smurf
117855,neptune
117856,neptune
117857,normal
117858,neptune
117859,smurf
117860,normal
117861,neptune
117862,smurf
117863,smurf
117864,normal
117865,smurf
117866,smurf
117867,normal
117868,normal
117869,normal
117870,normal
117871,neptune
117872,normal
117873,normal
117874,normal
117875,normal
117876,smurf
117877,smurf
117878,neptune
117879,smurf
117880,normal
117881,neptune
117882,smurf
117883,normal
117884,normal
117885,neptune
117886,normal
117887,normal
117888,neptune
117889,neptune
117890,smurf
117891,smurf
117892,smurf
117893,neptune
117894,smurf
117895,smurf
117896,neptune
117897,normal
117898,normal
117899,normal
117900,neptune
117901,neptune
117902,normal
117903,normal
117904,normal
117905,smurf
117906,smurf
117907,normal
117908,normal
117909,smurf
117910,smurf
117911,normal
117912,smurf
117913,smurf
117914,smurf
117915,smurf
117916,neptune
117917,smurf
117918,smurf
117919,normal
117920,smurf
117921,smurf
117922,smurf
117923,normal
117924,neptune
117925,satan
117926,normal
117927,normal
117928,normal
117929,smurf
117930,normal
117931,normal
117932,smurf
117933,neptune
117934,smurf
117935,smurf
117936,smurf
117937,neptune
117938,neptune
117939,smurf
117940,smurf
117941,smurf
117942,smurf
117943,normal
117944,normal
117945,normal
117946,smurf
117947,normal
117948,normal
117949,neptune
117950,neptune
117951,normal
117952,neptune
117953,smurf
117954,smurf
117955,normal
117956,smurf
117957,normal
117958,neptune
117959,neptune
117960,smurf
117961,smurf
117962,normal
117963,normal
117964,normal
117965,normal
117966,smurf
117967,smurf
117968,smurf
117969,neptune
117970,neptune
117971,neptune
117972,normal
117973,neptune
117974,smurf
117975,neptune
117976,smurf
117977,normal
117978,normal
117979,smurf
117980,smurf
117981,normal
117982,normal
117983,smurf
117984,smurf
117985,neptune
117986,neptune
117987,neptune
117988,normal
117989,normal
117990,normal
117991,normal
117992,neptune
117993,normal
117994,normal
117995,smurf
117996,smurf
117997,neptune
117998,smurf
117999,normal
118000,smurf
118001,neptune
118002,normal
118003,normal
118004,neptune
118005,neptune
118006,normal
118007,normal
118008,smurf
118009,smurf
118010,smurf
118011,normal
118012,normal
118013,neptune
118014,normal
118015,normal
118016,neptune
118017,normal
118018,normal
118019,neptune
118020,normal
118021,normal
118022,normal
118023,normal
118024,normal
118025,normal
118026,normal
118027,smurf
118028,smurf
118029,smurf
118030,normal
118031,smurf
118032,smurf
118033,normal
118034,smurf
118035,smurf
118036,smurf
118037,smurf
118038,smurf
118039,neptune
118040,smurf
118041,normal
118042,normal
118043,smurf
118044,neptune
118045,normal
118046,normal
118047,normal
118048,neptune
118049,smurf
118050,normal
118051,normal
118052,normal
118053,normal
118054,smurf
118055,normal
118056,smurf
118057,normal
118058,smurf
118059,smurf
118060,smurf
118061,normal
118062,neptune
118063,normal
118064,neptune
118065,normal
118066,neptune
118067,neptune
118068,smurf
118069,normal
118070,normal
118071,smurf
118072,normal
118073,normal
118074,smurf
118075,normal
118076,normal
118077,smurf
118078,smurf
118079,smurf
118080,normal
118081,smurf
118082,smurf
118083,smurf
118084,smurf
118085,smurf
118086,smurf
118087,neptune
118088,neptune
118089,smurf
118090,smurf
118091,smurf
118092,normal
118093,normal
118094,smurf
118095,smurf
118096,neptune
118097,smurf
118098,normal
118099,neptune
118100,smurf
118101,neptune
118102,neptune
118103,normal
118104,neptune
118105,smurf
118106,normal
118107,normal
118108,smurf
118109,smurf
118110,smurf
118111,smurf
118112,neptune
118113,normal
118114,normal
118115,smurf
118116,smurf
118117,normal
118118,normal
118119,normal
118120,smurf
118121,normal
118122,normal
118123,normal
118124,smurf
118125,normal
118126,smurf
118127,normal
118128,neptune
118129,smurf
118130,smurf
118131,normal
118132,neptune
118133,normal
118134,smurf
118135,normal
118136,normal
118137,smurf
118138,normal
118139,normal
118140,normal
118141,normal
118142,neptune
118143,smurf
118144,normal
118145,neptune
118146,normal
118147,neptune
118148,normal
118149,smurf
118150,smurf
118151,smurf
118152,smurf
118153,neptune
118154,normal
118155,smurf
118156,smurf
118157,normal
118158,smurf
118159,smurf
118160,neptune
118161,normal
118162,smurf
118163,normal
118164,normal
118165,normal
118166,smurf
118167,normal
118168,smurf
118169,normal
118170,neptune
118171,normal
118172,neptune
118173,normal
118174,normal
118175,neptune
118176,neptune
118177,smurf
118178,smurf
118179,normal
118180,smurf
118181,neptune
118182,smurf
118183,neptune
118184,smurf
118185,neptune
118186,smurf
118187,smurf
118188,portsweep
118189,normal
118190,smurf
118191,normal
118192,smurf
118193,smurf
118194,neptune
118195,normal
118196,smurf
118197,neptune
118198,smurf
118199,smurf
118200,smurf
118201,smurf
118202,normal
118203,neptune
118204,neptune
118205,normal
118206,smurf
118207,smurf
118208,normal
118209,neptune
118210,smurf
118211,smurf
118212,neptune
118213,smurf
118214,smurf
118215,normal
118216,normal
118217,smurf
118218,neptune
118219,normal
118220,neptune
118221,smurf
118222,neptune
118223,smurf
118224,neptune
118225,neptune
118226,smurf
118227,normal
118228,smurf
118229,smurf
118230,normal
118231,smurf
118232,normal
118233,smurf
118234,smurf
118235,smurf
118236,smurf
118237,smurf
118238,normal
118239,neptune
118240,smurf
118241,neptune
118242,smurf
118243,smurf
118244,normal
118245,smurf
118246,neptune
118247,neptune
118248,normal
118249,neptune
118250,smurf
118251,neptune
118252,smurf
118253,smurf
118254,smurf
118255,normal
118256,neptune
118257,normal
118258,smurf
118259,normal
118260,smurf
118261,smurf
118262,normal
118263,normal
118264,normal
118265,smurf
118266,smurf
118267,smurf
118268,smurf
118269,normal
118270,neptune
118271,smurf
118272,neptune
118273,normal
118274,normal
118275,normal
118276,smurf
118277,normal
118278,normal
118279,smurf
118280,smurf
118281,normal
118282,normal
118283,neptune
118284,smurf
118285,normal
118286,neptune
118287,neptune
118288,neptune
118289,normal
118290,smurf
118291,neptune
118292,normal
118293,smurf
118294,smurf
118295,normal
118296,neptune
118297,smurf
118298,smurf
118299,normal
118300,neptune
118301,smurf
118302,smurf
118303,normal
118304,normal
118305,neptune
118306,neptune
118307,smurf
118308,satan
118309,normal
118310,normal
118311,normal
118312,smurf
118313,smurf
118314,smurf
118315,normal
118316,smurf
118317,smurf
118318,smurf
118319,neptune
118320,neptune
118321,normal
118322,normal
118323,normal
118324,normal
118325,normal
118326,smurf
118327,neptune
118328,normal
118329,neptune
118330,neptune
118331,normal
118332,normal
118333,neptune
118334,normal
118335,neptune
118336,normal
118337,normal
118338,normal
118339,normal
118340,normal
118341,normal
118342,smurf
118343,neptune
118344,normal
118345,smurf
118346,neptune
118347,neptune
118348,smurf
118349,neptune
118350,smurf
118351,normal
118352,normal
118353,normal
118354,smurf
118355,neptune
118356,normal
118357,smurf
118358,neptune
118359,smurf
118360,smurf
118361,normal
118362,normal
118363,normal
118364,smurf
118365,smurf
118366,smurf
118367,smurf
118368,satan
118369,neptune
118370,normal
118371,normal
118372,neptune
118373,smurf
118374,normal
118375,normal
118376,smurf
118377,normal
118378,neptune
118379,smurf
118380,smurf
118381,smurf
118382,smurf
118383,smurf
118384,smurf
118385,smurf
118386,smurf
118387,neptune
118388,ipsweep
118389,smurf
118390,normal
118391,smurf
118392,smurf
118393,normal
118394,normal
118395,smurf
118396,normal
118397,neptune
118398,satan
118399,smurf
118400,normal
118401,normal
118402,normal
118403,smurf
118404,smurf
118405,smurf
118406,normal
118407,normal
118408,smurf
118409,smurf
118410,neptune
118411,smurf
118412,smurf
118413,normal
118414,smurf
118415,neptune
118416,smurf
118417,smurf
118418,smurf
118419,smurf
118420,normal
118421,normal
118422,smurf
118423,normal
118424,neptune
118425,normal
118426,smurf
118427,normal
118428,normal
118429,normal
118430,normal
118431,neptune
118432,smurf
118433,smurf
118434,satan
118435,smurf
118436,smurf
118437,normal
118438,normal
118439,smurf
118440,satan
118441,smurf
118442,normal
118443,neptune
118444,smurf
118445,smurf
118446,normal
118447,smurf
118448,smurf
118449,neptune
118450,normal
118451,smurf
118452,normal
118453,smurf
118454,neptune
118455,neptune
118456,normal
118457,neptune
118458,smurf
118459,normal
118460,smurf
118461,smurf
118462,smurf
118463,normal
118464,smurf
118465,smurf
118466,normal
118467,smurf
118468,neptune
118469,normal
118470,normal
118471,normal
118472,smurf
118473,neptune
118474,smurf
118475,smurf
118476,neptune
118477,neptune
118478,normal
118479,smurf
118480,neptune
118481,smurf
118482,smurf
118483,normal
118484,normal
118485,neptune
118486,normal
118487,normal
118488,smurf
118489,normal
118490,smurf
118491,smurf
118492,smurf
118493,normal
118494,smurf
118495,neptune
118496,smurf
118497,neptune
118498,smurf
118499,smurf
118500,normal
118501,smurf
118502,smurf
118503,normal
118504,normal
118505,normal
118506,neptune
118507,normal
118508,neptune
118509,neptune
118510,normal
118511,normal
118512,normal
118513,smurf
118514,neptune
118515,normal
118516,satan
118517,neptune
118518,normal
118519,normal
118520,normal
118521,normal
118522,normal
118523,normal
118524,portsweep
118525,normal
118526,smurf
118527,normal
118528,normal
118529,smurf
118530,normal
118531,neptune
118532,normal
118533,neptune
118534,normal
118535,smurf
118536,smurf
118537,neptune
118538,smurf
118539,neptune
118540,smurf
118541,neptune
118542,normal
118543,normal
118544,smurf
118545,satan
118546,neptune
118547,neptune
118548,normal
118549,normal
118550,smurf
118551,smurf
118552,neptune
118553,smurf
118554,normal
118555,normal
118556,neptune
118557,smurf
118558,smurf
118559,normal
118560,neptune
118561,smurf
118562,normal
118563,neptune
118564,normal
118565,smurf
118566,normal
118567,neptune
118568,normal
118569,smurf
118570,normal
118571,normal
118572,normal
118573,smurf
118574,normal
118575,smurf
118576,neptune
118577,normal
118578,smurf
118579,smurf
118580,neptune
118581,neptune
118582,normal
118583,neptune
118584,normal
118585,normal
118586,normal
118587,normal
118588,smurf
118589,normal
118590,smurf
118591,neptune
118592,neptune
118593,smurf
118594,neptune
118595,neptune
118596,normal
118597,satan
118598,normal
118599,neptune
118600,smurf
118601,smurf
118602,neptune
118603,smurf
118604,normal
118605,neptune
118606,smurf
118607,smurf
118608,smurf
118609,normal
118610,neptune
118611,neptune
118612,smurf
118613,normal
118614,smurf
118615,normal
118616,normal
118617,smurf
118618,neptune
118619,smurf
118620,normal
118621,smurf
118622,smurf
118623,neptune
118624,smurf
118625,smurf
118626,smurf
118627,normal
118628,smurf
118629,neptune
118630,neptune
118631,smurf
118632,normal
118633,normal
118634,normal
118635,neptune
118636,normal
118637,normal
118638,smurf
118639,normal
118640,normal
118641,smurf
118642,smurf
118643,neptune
118644,satan
118645,neptune
118646,normal
118647,smurf
118648,normal
118649,smurf
118650,smurf
118651,smurf
118652,neptune
118653,neptune
118654,smurf
118655,neptune
118656,neptune
118657,smurf
118658,normal
118659,neptune
118660,normal
118661,smurf
118662,smurf
118663,smurf
118664,smurf
118665,smurf
118666,normal
118667,smurf
118668,normal
118669,smurf
118670,normal
118671,normal
118672,smurf
118673,normal
118674,neptune
118675,smurf
118676,neptune
118677,normal
118678,neptune
118679,normal
118680,normal
118681,neptune
118682,smurf
118683,smurf
118684,smurf
118685,smurf
118686,neptune
118687,smurf
118688,neptune
118689,neptune
118690,normal
118691,neptune
118692,smurf
118693,smurf
118694,neptune
118695,neptune
118696,smurf
118697,normal
118698,neptune
118699,normal
118700,neptune
118701,smurf
118702,normal
118703,smurf
118704,normal
118705,smurf
118706,smurf
118707,smurf
118708,smurf
118709,neptune
118710,normal
118711,normal
118712,smurf
118713,normal
118714,neptune
118715,smurf
118716,normal
118717,smurf
118718,neptune
118719,smurf
118720,normal
118721,neptune
118722,neptune
118723,smurf
118724,normal
118725,smurf
118726,neptune
118727,smurf
118728,smurf
118729,normal
118730,neptune
118731,normal
118732,normal
118733,smurf
118734,normal
118735,smurf
118736,normal
118737,normal
118738,smurf
118739,neptune
118740,smurf
118741,smurf
118742,normal
118743,normal
118744,neptune
118745,smurf
118746,neptune
118747,smurf
118748,smurf
118749,normal
118750,neptune
118751,ipsweep
118752,normal
118753,normal
118754,neptune
118755,smurf
118756,normal
118757,normal
118758,normal
118759,smurf
118760,normal
118761,smurf
118762,normal
118763,neptune
118764,normal
118765,smurf
118766,smurf
118767,smurf
118768,smurf
118769,normal
118770,smurf
118771,neptune
118772,neptune
118773,smurf
118774,normal
118775,smurf
118776,neptune
118777,smurf
118778,neptune
118779,normal
118780,smurf
118781,neptune
118782,normal
118783,neptune
118784,smurf
118785,normal
118786,smurf
118787,smurf
118788,normal
118789,neptune
118790,neptune
118791,smurf
118792,neptune
118793,smurf
118794,normal
118795,smurf
118796,normal
118797,neptune
118798,neptune
118799,normal
118800,normal
118801,normal
118802,neptune
118803,smurf
118804,neptune
118805,neptune
118806,normal
118807,smurf
118808,neptune
118809,smurf
118810,neptune
118811,normal
118812,normal
118813,neptune
118814,satan
118815,normal
118816,smurf
118817,smurf
118818,normal
118819,normal
118820,neptune
118821,smurf
118822,normal
118823,smurf
118824,smurf
118825,normal
118826,smurf
118827,normal
118828,smurf
118829,normal
118830,neptune
118831,normal
118832,normal
118833,neptune
118834,normal
118835,smurf
118836,smurf
118837,smurf
118838,neptune
118839,smurf
118840,smurf
118841,normal
118842,normal
118843,normal
118844,smurf
118845,normal
118846,smurf
118847,smurf
118848,neptune
118849,smurf
118850,neptune
118851,normal
118852,smurf
118853,smurf
118854,normal
118855,normal
118856,normal
118857,normal
118858,satan
118859,neptune
118860,normal
118861,smurf
118862,normal
118863,smurf
118864,smurf
118865,smurf
118866,smurf
118867,neptune
118868,normal
118869,normal
118870,smurf
118871,neptune
118872,normal
118873,smurf
118874,neptune
118875,normal
118876,normal
118877,smurf
118878,neptune
118879,normal
118880,smurf
118881,smurf
118882,normal
118883,neptune
118884,normal
118885,smurf
118886,smurf
118887,normal
118888,normal
118889,smurf
118890,normal
118891,normal
118892,smurf
118893,smurf
118894,normal
118895,normal
118896,smurf
118897,neptune
118898,normal
118899,smurf
118900,smurf
118901,smurf
118902,neptune
118903,normal
118904,normal
118905,neptune
118906,neptune
118907,normal
118908,neptune
118909,smurf
118910,smurf
118911,smurf
118912,neptune
118913,smurf
118914,neptune
118915,neptune
118916,smurf
118917,neptune
118918,normal
118919,neptune
118920,neptune
118921,normal
118922,smurf
118923,smurf
118924,smurf
118925,satan
118926,normal
118927,normal
118928,smurf
118929,neptune
118930,smurf
118931,neptune
118932,smurf
118933,normal
118934,neptune
118935,smurf
118936,neptune
118937,normal
118938,neptune
118939,normal
118940,normal
118941,smurf
118942,smurf
118943,smurf
118944,neptune
118945,normal
118946,smurf
118947,smurf
118948,smurf
118949,normal
118950,normal
118951,smurf
118952,smurf
118953,smurf
118954,smurf
118955,normal
118956,smurf
118957,normal
118958,smurf
118959,neptune
